09:14:33	1	bedroom	12.8	18.5	66.514	1.616
09:15:56	2	bedroom	12.2	18.5	64.502	0.0
09:20:06	3	bedroom	12.4	18.5	63.003	0.0
09:22:38	4	bedroom	12.5	18.5	127.005	0.0
09:25:51	5	bedroom	12.3	18.5	136.004	0.0
09:27:58	6	bedroom	12.1	18.5	6.501	0.0
09:29:00	7	bedroom	11.8	18.5	40.001	0.0
