timestamp	event	cpu_%	ram_%	gpu_%	time_taken_sec	latency_sec	oneway_latency_sec	total_latency_sec
18:29:25	START_FORWARD_1.0S	8.6	26.7	0.0	0.0	1.274	0.0	0.0
18:29:26	SUCCESS_FORWARD_1.0S	7.9	26.6	0.0	1.003	1.274	1.374	2.277
