timestamp	event	cpu_%	ram_%	gpu_%	time_taken_sec	latency_sec	oneway_latency_sec	total_latency_sec
16:19:32	DETECTED_HOME	12.2	26.4	0.0	0.0	0.443	0.0	0.0
16:19:35	REACHED_HOME	13.9	26.6	0.0	0.063	0.443	0.543	0.506
